time,PC,PCabin,ceiling_t,altitude_out,velocity_out
3.1099999999999401e+01,1.0015161720883613e+05,1.0017750679920916e+05,2.9822804496541897e+02,3.6283333333332632e+02,1.3702380952380881e+01
3.1119999999999401e+01,1.0015087577610987e+05,1.0017750679920916e+05,2.9822804496541897e+02,3.6306666666665967e+02,1.3704761904761833e+01
3.1139999999999400e+01,1.0015013436014028e+05,1.0016814075413492e+05,2.9822804496541897e+02,3.6329999999999296e+02,1.3707142857142784e+01
3.1159999999999400e+01,1.0014939296092713e+05,1.0016814075413492e+05,2.9822804496541897e+02,3.6353333333332631e+02,1.3709523809523738e+01
3.1179999999999399e+01,1.0014865157847012e+05,1.0016814075413492e+05,2.9822804496541897e+02,3.6376666666665966e+02,1.3711904761904691e+01
3.1199999999999399e+01,1.0014791021276893e+05,1.0016814075413492e+05,2.9824217309118990e+02,3.6399999999999295e+02,1.3714285714285642e+01
3.1219999999999398e+01,1.0014716886382329e+05,1.0018252655503024e+05,2.9824217309118990e+02,3.6423333333332630e+02,1.3716666666666594e+01
3.1239999999999402e+01,1.0014642753163291e+05,1.0017000229747129e+05,2.9824217309118990e+02,3.6446666666665965e+02,1.3719047619047547e+01
3.1259999999999401e+01,1.0014568621619753e+05,1.0017000229747129e+05,2.9824217309118990e+02,3.6469999999999300e+02,1.3721428571428500e+01
3.1279999999999401e+01,1.0014494491751680e+05,1.0017000229747129e+05,2.9824217309118990e+02,3.6493333333332635e+02,1.3723809523809452e+01
3.1299999999999400e+01,1.0014420363559049e+05,1.0017000229747129e+05,2.9824217309118990e+02,3.6516666666665964e+02,1.3726190476190405e+01
3.1319999999999400e+01,1.0014346237041827e+05,1.0017000229747129e+05,2.9824217309118990e+02,3.6539999999999299e+02,1.3728571428571357e+01
3.1339999999999399e+01,1.0014272112199986e+05,1.0016066779499660e+05,2.9824217309118990e+02,3.6563333333332633e+02,1.3730952380952310e+01
3.1359999999999399e+01,1.0014197989033497e+05,1.0016066779499660e+05,2.9824217309118990e+02,3.6586666666665963e+02,1.3733333333333261e+01
3.1379999999999399e+01,1.0014123867542332e+05,1.0016066779499660e+05,2.9824217309118990e+02,3.6609999999999297e+02,1.3735714285714213e+01
3.1399999999999402e+01,1.0014049747726462e+05,1.0016066779499660e+05,2.9825617945252742e+02,3.6633333333332632e+02,1.3738095238095166e+01
3.1419999999999401e+01,1.0013975629585856e+05,1.0017497565737601e+05,2.9825617945252742e+02,3.6656666666665967e+02,1.3740476190476119e+01
3.1439999999999401e+01,1.0013901513120487e+05,1.0016249959218621e+05,2.9825617945252742e+02,3.6679999999999302e+02,1.3742857142857071e+01
3.1459999999999400e+01,1.0013827398330327e+05,1.0016249959218621e+05,2.9825617945252742e+02,3.6703333333332631e+02,1.3745238095238024e+01
3.1479999999999400e+01,1.0013753285215342e+05,1.0016249959218621e+05,2.9825617945252742e+02,3.6726666666665966e+02,1.3747619047618976e+01
3.1499999999999400e+01,1.0013679173775511e+05,1.0016249959218621e+05,2.9825617945252742e+02,3.6749999999999295e+02,1.3749999999999929e+01
3.1519999999999399e+01,1.0013605064010796e+05,1.0016249959218621e+05,2.9825617945252742e+02,3.6773333333332630e+02,1.3752380952380880e+01
3.1539999999999399e+01,1.0013530955921176e+05,1.0015319660494459e+05,2.9825617945252742e+02,3.6796666666665965e+02,1.3754761904761832e+01
3.1559999999999398e+01,1.0013456849506617e+05,1.0015319660494459e+05,2.9825617945252742e+02,3.6819999999999294e+02,1.3757142857142785e+01
3.1579999999999401e+01,1.0013382744767092e+05,1.0015319660494459e+05,2.9825617945252742e+02,3.6843333333332635e+02,1.3759523809523738e+01
3.1599999999999401e+01,1.0013308641702571e+05,1.0015319660494459e+05,2.9827006524772850e+02,3.6866666666665964e+02,1.3761904761904690e+01
3.1619999999999401e+01,1.0013234540313027e+05,1.0016742660678597e+05,2.9827006524772850e+02,3.6889999999999299e+02,1.3764285714285643e+01
3.1639999999999400e+01,1.0013160440598428e+05,1.0015499869538657e+05,2.9827006524772850e+02,3.6913333333332633e+02,1.3766666666666595e+01
3.1659999999999400e+01,1.0013086342558748e+05,1.0015499869538657e+05,2.9827006524772850e+02,3.6936666666665963e+02,1.3769047619047548e+01
3.1679999999999399e+01,1.0013012246193957e+05,1.0015499869538657e+05,2.9827006524772850e+02,3.6959999999999297e+02,1.3771428571428499e+01
3.1699999999999399e+01,1.0012938151504024e+05,1.0015499869538657e+05,2.9827006524772850e+02,3.6983333333332632e+02,1.3773809523809453e+01
3.1719999999999398e+01,1.0012864058488923e+05,1.0015499869538657e+05,2.9827006524772850e+02,3.7006666666665961e+02,1.3776190476190404e+01
3.1739999999999402e+01,1.0012789967148626e+05,1.0014572719145699e+05,2.9827006524772850e+02,3.7029999999999302e+02,1.3778571428571357e+01
3.1759999999999401e+01,1.0012715877483098e+05,1.0014572719145699e+05,2.9827006524772850e+02,3.7053333333332631e+02,1.3780952380952309e+01
3.1779999999999401e+01,1.0012641789492317e+05,1.0014572719145699e+05,2.9827006524772850e+02,3.7076666666665966e+02,1.3783333333333262e+01
3.1799999999999400e+01,1.0012567703176249e+05,1.0014572719145699e+05,2.9828383166225120e+02,3.7099999999999301e+02,1.3785714285714214e+01
3.1819999999999400e+01,1.0012493618534868e+05,1.0015987942175684e+05,2.9828383166225120e+02,3.7123333333332630e+02,1.3788095238095167e+01
3.1839999999999399e+01,1.0012419535568143e+05,1.0014749961862629e+05,2.9828383166225120e+02,3.7146666666665965e+02,1.3790476190476118e+01
3.1859999999999399e+01,1.0012345454276048e+05,1.0014749961862629e+05,2.9828383166225120e+02,3.7169999999999300e+02,1.3792857142857072e+01
3.1879999999999399e+01,1.0012271374658550e+05,1.0014749961862629e+05,2.9828383166225120e+02,3.7193333333332629e+02,1.3795238095238023e+01
3.1899999999999402e+01,1.0012197296715622e+05,1.0014749961862629e+05,2.9828383166225120e+02,3.7216666666665969e+02,1.3797619047618976e+01
3.1919999999999401e+01,1.0012123220447237e+05,1.0014749961862629e+05,2.9828383166225120e+02,3.7239999999999299e+02,1.3799999999999928e+01
3.1939999999999401e+01,1.0012049145853364e+05,1.0013825956170305e+05,2.9828383166225120e+02,3.7263333333332633e+02,1.3802380952380881e+01
3.1959999999999400e+01,1.0011975072933974e+05,1.0013825956170305e+05,2.9828383166225120e+02,3.7286666666665963e+02,1.3804761904761833e+01
3.1979999999999400e+01,1.0011901001689036e+05,1.0013825956170305e+05,2.9828383166225120e+02,3.7309999999999297e+02,1.3807142857142786e+01
3.1999999999999400e+01,1.0011826932118526e+05,1.0013825956170305e+05,2.9829747986883370e+02,3.7333333333332632e+02,1.3809523809523737e+01
3.2019999999999399e+01,1.0011752864222412e+05,1.0015233412006864e+05,2.9829747986883370e+02,3.7356666666665961e+02,1.3811904761904691e+01
3.2039999999999402e+01,1.0011678798000664e+05,1.0014000237299704e+05,2.9829747986883370e+02,3.7379999999999302e+02,1.3814285714285642e+01
3.2059999999999398e+01,1.0011604733453257e+05,1.0014000237299704e+05,2.9829747986883370e+02,3.7403333333332631e+02,1.3816666666666595e+01
3.2079999999999401e+01,1.0011530670580157e+05,1.0014000237299704e+05,2.9829747986883370e+02,3.7426666666665966e+02,1.3819047619047549e+01
3.2099999999999397e+01,1.0011456609381340e+05,1.0014000237299704e+05,2.9829747986883370e+02,3.7449999999999295e+02,1.3821428571428500e+01
3.2119999999999401e+01,1.0011382549856770e+05,1.0014000237299704e+05,2.9829747986883370e+02,3.7473333333332630e+02,1.3823809523809452e+01
3.2139999999999397e+01,1.0011308492006427e+05,1.0013079372255404e+05,2.9829747986883370e+02,3.7496666666665959e+02,1.3826190476190405e+01
3.2159999999999400e+01,1.0011234435830277e+05,1.0013079372255404e+05,2.9829747986883370e+02,3.7519999999999300e+02,1.3828571428571356e+01
3.2179999999999403e+01,1.0011160381328288e+05,1.0013079372255404e+05,2.9829747986883370e+02,3.7543333333332635e+02,1.3830952380952310e+01
3.2199999999999399e+01,1.0011086328500439e+05,1.0013079372255404e+05,2.9831101102761352e+02,3.7566666666665964e+02,1.3833333333333261e+01
3.2219999999999402e+01,1.0011012277346694e+05,1.0014479071880902e+05,2.9831101102761352e+02,3.7589999999999299e+02,1.3835714285714214e+01
3.2239999999999398e+01,1.0010938227867028e+05,1.0013250696914438e+05,2.9831101102761352e+02,3.7613333333332628e+02,1.3838095238095166e+01
3.2259999999999401e+01,1.0010864180061410e+05,1.0013250696914438e+05,2.9831101102761352e+02,3.7636666666665968e+02,1.3840476190476119e+01
3.2279999999999397e+01,1.0010790133929814e+05,1.0013250696914438e+05,2.9831101102761352e+02,3.7659999999999297e+02,1.3842857142857071e+01
3.2299999999999500e+01,1.0010716089472207e+05,1.0013250696914438e+05,2.9831101102761352e+02,3.7683333333332746e+02,1.3845238095238035e+01
3.2319999999999503e+01,1.0010642046688563e+05,1.0013250696914438e+05,2.9831101102761352e+02,3.7706666666666086e+02,1.3847619047618988e+01
3.2339999999999499e+01,1.0010568005578851e+05,1.0012332968059366e+05,2.9831101102761352e+02,3.7729999999999416e+02,1.3849999999999941e+01
3.2359999999999502e+01,1.0010493966143043e+05,1.0012332968059366e+05,2.9831101102761352e+02,3.7753333333332750e+02,1.3852380952380893e+01
3.2379999999999498e+01,1.0010419928381112e+05,1.0012332968059366e+05,2.9831101102761352e+02,3.7776666666666080e+02,1.3854761904761844e+01
3.2399999999999501e+01,1.0010345892293024e+05,1.0012332968059366e+05,2.9832442628624671e+02,3.7799999999999415e+02,1.3857142857142797e+01
3.2419999999999497e+01,1.0010271857878755e+05,1.0013724923439702e+05,2.9832442628624671e+02,3.7823333333332744e+02,1.3859523809523751e+01
3.2439999999999500e+01,1.0010197825138272e+05,1.0012501341728306e+05,2.9832442628624671e+02,3.7846666666666084e+02,1.3861904761904702e+01
3.2459999999999503e+01,1.0010123794071552e+05,1.0012501341728306e+05,2.9832442628624671e+02,3.7869999999999419e+02,1.3864285714285655e+01
3.2479999999999499e+01,1.0010049764678560e+05,1.0012501341728306e+05,2.9832442628624671e+02,3.7893333333332748e+02,1.3866666666666607e+01
3.2499999999999503e+01,1.0009975736959270e+05,1.0012501341728306e+05,2.9832442628624671e+02,3.7916666666666083e+02,1.3869047619047560e+01
3.2519999999999499e+01,1.0009901710913652e+05,1.0012501341728306e+05,2.9832442628624671e+02,3.7939999999999412e+02,1.3871428571428511e+01
3.2539999999999502e+01,1.0009827686541677e+05,1.0011586744212790e+05,2.9832442628624671e+02,3.7963333333332753e+02,1.3873809523809465e+01
3.2559999999999498e+01,1.0009753663843317e+05,1.0011586744212790e+05,2.9832442628624671e+02,3.7986666666666076e+02,1.3876190476190416e+01
3.2579999999999501e+01,1.0009679642818542e+05,1.0011586744212790e+05,2.9832442628624671e+02,3.8009999999999417e+02,1.3878571428571369e+01
3.2599999999999497e+01,1.0009605623467325e+05,1.0011586744212790e+05,2.9833772678002697e+02,3.8033333333332746e+02,1.3880952380952321e+01
3.2619999999999500e+01,1.0009531605789636e+05,1.0012970968260577e+05,2.9833772678002697e+02,3.8056666666666081e+02,1.3883333333333274e+01
3.2639999999999503e+01,1.0009457589785443e+05,1.0011752172721174e+05,2.9833772678002697e+02,3.8079999999999416e+02,1.3885714285714226e+01
3.2659999999999499e+01,1.0009383575454721e+05,1.0011752172721174e+05,2.9833772678002697e+02,3.8103333333332745e+02,1.3888095238095179e+01
3.2679999999999502e+01,1.0009309562797440e+05,1.0011752172721174e+05,2.9833772678002697e+02,3.8126666666666085e+02,1.3890476190476130e+01
3.2699999999999498e+01,1.0009235551813571e+05,1.0011752172721174e+05,2.9833772678002697e+02,3.8149999999999415e+02,1.3892857142857082e+01
3.2719999999999501e+01,1.0009161542503083e+05,1.0011752172721174e+05,2.9833772678002697e+02,3.8173333333332749e+02,1.3895238095238035e+01
3.2739999999999498e+01,1.0009087534865951e+05,1.0010840701319487e+05,2.9833772678002697e+02,3.8196666666666079e+02,1.3897619047618988e+01
3.2759999999999501e+01,1.0009013528902143e+05,1.0010840701319487e+05,2.9833772678002697e+02,3.8219999999999413e+02,1.3899999999999940e+01
3.2779999999999497e+01,1.0008939524611631e+05,1.0010840701319487e+05,2.9833772678002697e+02,3.8243333333332743e+02,1.3902380952380891e+01
3.2799999999999500e+01,1.0008865521994387e+05,1.0010840701319487e+05,2.9835091363200468e+02,3.8266666666666083e+02,1.3904761904761845e+01
3.2819999999999503e+01,1.0008791521050379e+05,1.0012217207858451e+05,2.9835091363200468e+02,3.8289999999999418e+02,1.3907142857142798e+01
3.2839999999999499e+01,1.0008717521779583e+05,1.0011003190832748e+05,2.9835091363200468e+02,3.8313333333332747e+02,1.3909523809523749e+01
3.2859999999999502e+01,1.0008643524181965e+05,1.0011003190832748e+05,2.9835091363200468e+02,3.8336666666666082e+02,1.3911904761904703e+01
3.2879999999999498e+01,1.0008569528257499e+05,1.0011003190832748e+05,2.9835091363200468e+02,3.8359999999999411e+02,1.3914285714285654e+01
3.2899999999999501e+01,1.0008495534006157e+05,1.0011003190832748e+05,2.9835091363200468e+02,3.8383333333332752e+02,1.3916666666666607e+01
3.2919999999999497e+01,1.0008421541427905e+05,1.0011003190832748e+05,2.9835091363200468e+02,3.8406666666666081e+02,1.3919047619047559e+01
3.2939999999999600e+01,1.0008347550522718e+05,1.0010094839957399e+05,2.9835091363200468e+02,3.8429999999999529e+02,1.3921428571428525e+01
3.2959999999999603e+01,1.0008273561290569e+05,1.0010094839957399e+05,2.9835091363200468e+02,3.8453333333332870e+02,1.3923809523809476e+01
3.2979999999999599e+01,1.0008199573731425e+05,1.0010094839957399e+05,2.9835091363200468e+02,3.8476666666666199e+02,1.3926190476190428e+01
3.2999999999999602e+01,1.0008125587845258e+05,1.0010094839957399e+05,2.9836398795310578e+02,3.8499999999999534e+02,1.3928571428571381e+01
3.3019999999999598e+01,1.0008051603632040e+05,1.0011463643687953e+05,2.9836398795310578e+02,3.8523333333332863e+02,1.3930952380952332e+01
3.3039999999999601e+01,1.0007977621091741e+05,1.0010254396963913e+05,2.9836398795310578e+02,3.8546666666666198e+02,1.3933333333333286e+01
3.3059999999999597e+01,1.0007903640224335e+05,1.0010254396963913e+05,2.9836398795310578e+02,3.8569999999999527e+02,1.3935714285714237e+01
3.3079999999999600e+01,1.0007829661029788e+05,1.0010254396963913e+05,2.9836398795310578e+02,3.8593333333332868e+02,1.3938095238095190e+01
3.3099999999999604e+01,1.0007755683508076e+05,1.0010254396963913e+05,2.9836398795310578e+02,3.8616666666666202e+02,1.3940476190476144e+01
3.3119999999999600e+01,1.0007681707659167e+05,1.0010254396963913e+05,2.9836398795310578e+02,3.8639999999999532e+02,1.3942857142857095e+01
3.3139999999999603e+01,1.0007607733483032e+05,1.0009349160679479e+05,2.9836398795310578e+02,3.8663333333332866e+02,1.3945238095238048e+01
3.3159999999999599e+01,1.0007533760979645e+05,1.0009349160679479e+05,2.9836398795310578e+02,3.8686666666666196e+02,1.3947619047619000e+01
3.3179999999999602e+01,1.0007459790148973e+05,1.0009349160679479e+05,2.9836398795310578e+02,3.8709999999999536e+02,1.3949999999999953e+01
3.3199999999999598e+01,1.0007385820990991e+05,1.0009349160679479e+05,2.9837695084225038e+02,3.8733333333332860e+02,1.3952380952380905e+01
3.3219999999999601e+01,1.0007311853505667e+05,1.0010710277145456e+05,2.9837695084225038e+02,3.8756666666666200e+02,1.3954761904761856e+01
3.3239999999999597e+01,1.0007237887692974e+05,1.0009505791978081e+05,2.9837695084225038e+02,3.8779999999999529e+02,1.3957142857142809e+01
3.3259999999999600e+01,1.0007163923552883e+05,1.0009505791978081e+05,2.9837695084225038e+02,3.8803333333332864e+02,1.3959523809523763e+01
3.3279999999999603e+01,1.0007089961085362e+05,1.0009505791978081e+05,2.9837695084225038e+02,3.8826666666666199e+02,1.3961904761904714e+01
3.3299999999999599e+01,1.0007016000290387e+05,1.0009505791978081e+05,2.9837695084225038e+02,3.8849999999999528e+02,1.3964285714285666e+01
3.3319999999999602e+01,1.0006942041167924e+05,1.0009505791978081e+05,2.9837695084225038e+02,3.8873333333332869e+02,1.3966666666666619e+01
3.3339999999999598e+01,1.0006868083717948e+05,1.0008603664014564e+05,2.9837695084225038e+02,3.8896666666666198e+02,1.3969047619047572e+01
3.3359999999999602e+01,1.0006794127940427e+05,1.0008603664014564e+05,2.9837695084225038e+02,3.8919999999999533e+02,1.3971428571428524e+01
3.3379999999999598e+01,1.0006720173835335e+05,1.0008603664014564e+05,2.9837695084225038e+02,3.8943333333332862e+02,1.3973809523809475e+01
3.3399999999999601e+01,1.0006646221402643e+05,1.0008603664014564e+05,2.9838980338647139e+02,3.8966666666666197e+02,1.3976190476190428e+01
3.3419999999999597e+01,1.0006572270642318e+05,1.0009957109571030e+05,2.9838980338647139e+02,3.8989999999999526e+02,1.3978571428571380e+01
3.3439999999999600e+01,1.0006498321554337e+05,1.0008757376702435e+05,2.9838980338647139e+02,3.9013333333332866e+02,1.3980952380952333e+01
3.3459999999999603e+01,1.0006424374138664e+05,1.0008757376702435e+05,2.9838980338647139e+02,3.9036666666666201e+02,1.3983333333333286e+01
3.3479999999999599e+01,1.0006350428395277e+05,1.0008757376702435e+05,2.9838980338647139e+02,3.9059999999999530e+02,1.3985714285714238e+01
3.3499999999999602e+01,1.0006276484324144e+05,1.0008757376702435e+05,2.9838980338647139e+02,3.9083333333332865e+02,1.3988095238095191e+01
3.3519999999999598e+01,1.0006202541925234e+05,1.0008757376702435e+05,2.9838980338647139e+02,3.9106666666666194e+02,1.3990476190476143e+01
3.3539999999999601e+01,1.0006128601198523e+05,1.0007858350468196e+05,2.9838980338647139e+02,3.9129999999999535e+02,1.3992857142857096e+01
3.3559999999999597e+01,1.0006054662143976e+05,1.0007858350468196e+05,2.9838980338647139e+02,3.9153333333332864e+02,1.3995238095238047e+01
3.3579999999999700e+01,1.0005980724761570e+05,1.0007858350468196e+05,2.9838980338647139e+02,3.9176666666666313e+02,1.3997619047619011e+01
3.3599999999999703e+01,1.0005906789051270e+05,1.0007858350468196e+05,2.9840254666103255e+02,3.9199999999999653e+02,1.3999999999999964e+01
3.3619999999999699e+01,1.0005832855013054e+05,1.0009204142250324e+05,2.9840254666103255e+02,3.9223333333332982e+02,1.4002380952380916e+01
3.3639999999999702e+01,1.0005758922646886e+05,1.0008009151929188e+05,2.9840254666103255e+02,3.9246666666666317e+02,1.4004761904761869e+01
3.3659999999999698e+01,1.0005684991952743e+05,1.0008009151929188e+05,2.9840254666103255e+02,3.9269999999999646e+02,1.4007142857142821e+01
3.3679999999999701e+01,1.0005611062930593e+05,1.0008009151929188e+05,2.9840254666103255e+02,3.9293333333332981e+02,1.4009523809523774e+01
3.3699999999999697e+01,1.0005537135580408e+05,1.0008009151929188e+05,2.9840254666103255e+02,3.9316666666666310e+02,1.4011904761904725e+01
3.3719999999999700e+01,1.0005463209902159e+05,1.0008009151929188e+05,2.9840254666103255e+02,3.9339999999999651e+02,1.4014285714285679e+01
3.3739999999999696e+01,1.0005389285895815e+05,1.0007113220523417e+05,2.9840254666103255e+02,3.9363333333332974e+02,1.4016666666666630e+01
3.3759999999999700e+01,1.0005315363561352e+05,1.0007113220523417e+05,2.9840254666103255e+02,3.9386666666666315e+02,1.4019047619047583e+01
3.3779999999999703e+01,1.0005241442898734e+05,1.0007113220523417e+05,2.9840254666103255e+02,3.9409999999999650e+02,1.4021428571428537e+01
3.3799999999999699e+01,1.0005167523907940e+05,1.0007113220523417e+05,2.9841518172954659e+02,3.9433333333332979e+02,1.4023809523809486e+01
3.3819999999999702e+01,1.0005093606588933e+05,1.0008451376416384e+05,2.9841518172954659e+02,3.9456666666666320e+02,1.4026190476190440e+01
3.3839999999999698e+01,1.0005019690941692e+05,1.0007261118416722e+05,2.9841518172954659e+02,3.9479999999999643e+02,1.4028571428571393e+01
3.3859999999999701e+01,1.0004945776966182e+05,1.0007261118416722e+05,2.9841518172954659e+02,3.9503333333332984e+02,1.4030952380952346e+01
3.3879999999999697e+01,1.0004871864662376e+05,1.0007261118416722e+05,2.9841518172954659e+02,3.9526666666666313e+02,1.4033333333333296e+01
3.3899999999999700e+01,1.0004797954030246e+05,1.0007261118416722e+05,2.9841518172954659e+02,3.9549999999999648e+02,1.4035714285714249e+01
3.3919999999999703e+01,1.0004724045069762e+05,1.0007261118416722e+05,2.9841518172954659e+02,3.9573333333332982e+02,1.4038095238095202e+01
3.3939999999999699e+01,1.0004650137780896e+05,1.0006368274641536e+05,2.9841518172954659e+02,3.9596666666666312e+02,1.4040476190476156e+01
3.3959999999999702e+01,1.0004576232163618e+05,1.0006368274641536e+05,2.9841518172954659e+02,3.9619999999999652e+02,1.4042857142857107e+01
3.3979999999999698e+01,1.0004502328217901e+05,1.0006368274641536e+05,2.9841518172954659e+02,3.9643333333332981e+02,1.4045238095238059e+01
3.3999999999999702e+01,1.0004428425943715e+05,1.0006368274641536e+05,2.9842770964409260e+02,3.9666666666666316e+02,1.4047619047619012e+01
3.4019999999999698e+01,1.0004354525341028e+05,1.0007698813251400e+05,2.9842770964409260e+02,3.9689999999999645e+02,1.4049999999999963e+01
3.4039999999999701e+01,1.0004280626409815e+05,1.0006513276890760e+05,2.9842770964409260e+02,3.9713333333332980e+02,1.4052380952380917e+01
3.4059999999999697e+01,1.0004206729150045e+05,1.0006513276890760e+05,2.9842770964409260e+02,3.9736666666666309e+02,1.4054761904761868e+01
3.4079999999999700e+01,1.0004132833561693e+05,1.0006513276890760e+05,2.9842770964409260e+02,3.9759999999999650e+02,1.4057142857142821e+01
3.4099999999999703e+01,1.0004058939644723e+05,1.0006513276890760e+05,2.9842770964409260e+02,3.9783333333332985e+02,1.4059523809523775e+01
3.4119999999999699e+01,1.0003985047399114e+05,1.0006513276890760e+05,2.9842770964409260e+02,3.9806666666666314e+02,1.4061904761904726e+01
3.4139999999999702e+01,1.0003911156824832e+05,1.0005623513262872e+05,2.9842770964409260e+02,3.9829999999999649e+02,1.4064285714285678e+01
3.4159999999999698e+01,1.0003837267921849e+05,1.0005623513262872e+05,2.9842770964409260e+02,3.9853333333332978e+02,1.4066666666666631e+01
3.4179999999999701e+01,1.0003763380690136e+05,1.0005623513262872e+05,2.9842770964409260e+02,3.9876666666666318e+02,1.4069047619047584e+01
3.4199999999999697e+01,1.0003689495129664e+05,1.0005623513262872e+05,2.9844013144533324e+02,3.9899999999999648e+02,1.4071428571428534e+01
3.4219999999999800e+01,1.0003615611240406e+05,1.0006946453888397e+05,2.9844013144533324e+02,3.9923333333333096e+02,1.4073809523809500e+01
3.4239999999999803e+01,1.0003541729022330e+05,1.0005765628045438e+05,2.9844013144533324e+02,3.9946666666666437e+02,1.4076190476190453e+01
3.4259999999999799e+01,1.0003467848475408e+05,1.0005765628045438e+05,2.9844013144533324e+02,3.9969999999999766e+02,1.4078571428571404e+01
3.4279999999999802e+01,1.0003393969599613e+05,1.0005765628045438e+05,2.9844013144533324e+02,3.9993333333333101e+02,1.4080952380952358e+01
3.4299999999999798e+01,1.0003320092394915e+05,1.0005765628045438e+05,2.9844013144533324e+02,4.0016666666666430e+02,1.4083333333333309e+01
3.4319999999999801e+01,1.0003246216861284e+05,1.0005765628045438e+05,2.9844013144533324e+02,4.0039999999999765e+02,1.4085714285714261e+01
3.4339999999999797e+01,1.0003172342998693e+05,1.0004878936807453e+05,2.9844013144533324e+02,4.0063333333333094e+02,1.4088095238095214e+01
3.4359999999999800e+01,1.0003098470807113e+05,1.0004878936807453e+05,2.9844013144533324e+02,4.0086666666666434e+02,1.4090476190476167e+01
3.4379999999999797e+01,1.0003024600286511e+05,1.0004878936807453e+05,2.9844013144533324e+02,4.0109999999999758e+02,1.4092857142857119e+01
3.4399999999999800e+01,1.0002950731436865e+05,1.0004878936807453e+05,2.9845244816263170e+02,4.0133333333333098e+02,1.4095238095238070e+01
3.4419999999999803e+01,1.0002876864258139e+05,1.0006194299412849e+05,2.9845244816263170e+02,4.0156666666666433e+02,1.4097619047619023e+01
3.4439999999999799e+01,1.0002802998750308e+05,1.0005018172544370e+05,2.9845244816263170e+02,4.0179999999999762e+02,1.4099999999999977e+01
3.4459999999999802e+01,1.0002729134913342e+05,1.0005018172544370e+05,2.9845244816263170e+02,4.0203333333333103e+02,1.4102380952380930e+01
3.4479999999999798e+01,1.0002655272747214e+05,1.0005018172544370e+05,2.9845244816263170e+02,4.0226666666666426e+02,1.4104761904761880e+01
3.4499999999999801e+01,1.0002581412251893e+05,1.0005018172544370e+05,2.9845244816263170e+02,4.0249999999999767e+02,1.4107142857142833e+01
3.4519999999999797e+01,1.0002507553427351e+05,1.0005018172544370e+05,2.9845244816263170e+02,4.0273333333333096e+02,1.4109523809523786e+01
3.4539999999999800e+01,1.0002433696273559e+05,1.0004134545675726e+05,2.9845244816263170e+02,4.0296666666666431e+02,1.4111904761904738e+01
3.4559999999999803e+01,1.0002359840790485e+05,1.0004134545675726e+05,2.9845244816263170e+02,4.0319999999999766e+02,1.4114285714285691e+01
3.4579999999999799e+01,1.0002285986978107e+05,1.0004134545675726e+05,2.9845244816263170e+02,4.0343333333333095e+02,1.4116666666666642e+01
3.4599999999999802e+01,1.0002212134836389e+05,1.0004134545675726e+05,2.9846466081416787e+02,4.0366666666666436e+02,1.4119047619047596e+01
3.4619999999999798e+01,1.0002138284365306e+05,1.0005442350864265e+05,2.9846466081416787e+02,4.0389999999999765e+02,1.4121428571428547e+01
3.4639999999999802e+01,1.0002064435564828e+05,1.0004270911021672e+05,2.9846466081416787e+02,4.0413333333333100e+02,1.4123809523809500e+01
3.4659999999999798e+01,1.0001990588434927e+05,1.0004270911021672e+05,2.9846466081416787e+02,4.0436666666666429e+02,1.4126190476190452e+01
3.4679999999999801e+01,1.0001916742975573e+05,1.0004270911021672e+05,2.9846466081416787e+02,4.0459999999999764e+02,1.4128571428571405e+01
3.4699999999999797e+01,1.0001842899186736e+05,1.0004270911021672e+05,2.9846466081416787e+02,4.0483333333333093e+02,1.4130952380952357e+01
3.4719999999999800e+01,1.0001769057068390e+05,1.0004270911021672e+05,2.9846466081416787e+02,4.0506666666666433e+02,1.4133333333333308e+01
3.4739999999999803e+01,1.0001695216620504e+05,1.0003390340249185e+05,2.9846466081416787e+02,4.0529999999999768e+02,1.4135714285714261e+01
3.4759999999999799e+01,1.0001621377843049e+05,1.0003390340249185e+05,2.9846466081416787e+02,4.0553333333333097e+02,1.4138095238095215e+01
3.4779999999999802e+01,1.0001547540735999e+05,1.0003390340249185e+05,2.9846466081416787e+02,4.0576666666666432e+02,1.4140476190476168e+01
3.4799999999999798e+01,1.0001473705299321e+05,1.0003390340249185e+05,2.9847677040705429e+02,4.0599999999999761e+02,1.4142857142857117e+01
3.4819999999999801e+01,1.0001399871532989e+05,1.0004690609237683e+05,2.9847677040705429e+02,4.0623333333333102e+02,1.4145238095238071e+01
3.4839999999999797e+01,1.0001326039436970e+05,1.0003523844082926e+05,2.9847677040705429e+02,4.0646666666666431e+02,1.4147619047619024e+01
3.4859999999999900e+01,1.0001252209011241e+05,1.0003523844082926e+05,2.9847677040705429e+02,4.0669999999999879e+02,1.4149999999999988e+01
3.4879999999999903e+01,1.0001178380255769e+05,1.0003523844082926e+05,2.9847677040705429e+02,4.0693333333333220e+02,1.4152380952380941e+01
3.4899999999999899e+01,1.0001104553170527e+05,1.0003523844082926e+05,2.9847677040705429e+02,4.0716666666666549e+02,1.4154761904761893e+01
3.4919999999999902e+01,1.0001030727755485e+05,1.0003523844082926e+05,2.9847677040705429e+02,4.0739999999999884e+02,1.4157142857142844e+01
3.4939999999999898e+01,1.0000956904010614e+05,1.0002646320891037e+05,2.9847677040705429e+02,4.0763333333333213e+02,1.4159523809523797e+01
3.4959999999999901e+01,1.0000883081935887e+05,1.0002646320891037e+05,2.9847677040705429e+02,4.0786666666666548e+02,1.4161904761904751e+01
